Location_Category,Number_of_Drivers,Number_of_Riders,Revenue,Total_Cost,Total_Profit,Revenue_Per_Minute,Profit_Per_Minute,Cost_Per_Transaction,Revenue_Per_Transaction
Urban,11,25,7753.865406892008,310.1546162756803,7443.710790616327,67.42491658166963,64.72791991840285,12.406184651027212,310.1546162756803
Urban,13,38,5515.227607395584,145.13756861567325,5370.09003877991,196.97241454984228,191.78892995642536,3.8194097004124536,145.13756861567325
Urban,25,85,27502.403289594855,323.5576857599395,27178.845603834914,376.7452505423953,372.3129534771906,3.8065610089404647,323.5576857599395
Suburban,13,31,978.5359610258811,31.565676162125197,946.9702848637559,88.95781463871646,86.08820771488689,1.0182476181330709,31.565676162125197
Rural,6,67,9678.99672077246,144.46263762346956,9534.53408314899,312.2257006700794,307.5656155854513,2.1561587704995455,144.46263762346956
Rural,11,77,19441.96462686023,252.4930471020809,19189.47157975815,308.6026131247656,304.59478698028806,3.2791304818452067,252.4930471020809
Suburban,11,32,4688.408781315822,146.51277441611944,4541.896006899703,146.51277441611944,141.93425021561572,4.5785242005037325,146.51277441611944
Rural,30,71,35627.895848960274,501.801349985356,35126.09449897492,228.38394774974535,225.1672724293264,7.067624647681071,501.80134998535596
Urban,38,65,39697.61584590755,610.7325514755008,39086.88329443205,300.7395139841481,296.1127522305459,9.395885407315397,610.7325514755008
Urban,29,64,12432.7935593398,194.26239936468437,12238.531159975115,336.0214475497243,330.7711124317599,3.0353499900731933,194.26239936468437
Urban,38,48,15274.086047295033,318.2101259853132,14955.87592130972,175.5642074401728,171.9066197851692,6.629377624694025,318.2101259853132
Rural,42,76,38959.50837651604,512.6251102173163,38446.88326629872,216.44171320286688,213.59379592388177,6.74506723970153,512.6251102173163
Urban,53,76,42247.785825999745,555.8919187631545,41691.89390723659,236.02114986592036,232.91560842031615,7.31436735214677,555.8919187631545
Suburban,14,71,17193.27911464844,242.15886076969636,16951.120253878744,226.22735677169,223.04105597208874,3.4106881798548785,242.15886076969636
Urban,9,76,3146.7793370861855,41.40499127744981,3105.3743458087356,314.6779337086185,310.53743458087354,0.5448025168085501,41.40499127744981
Rural,14,51,9225.214240005438,180.88655372559683,9044.327686279841,307.5071413335146,301.47758954266135,3.546795171090134,180.88655372559683
Rural,38,88,47334.945317520614,537.8971058809161,46797.048211639696,283.44278633245875,280.2218455786808,6.112467112283138,537.8971058809161
Rural,24,60,33399.77571796355,556.6629286327259,32843.11278933083,216.88166050625682,213.2669661644859,9.277715477212098,556.6629286327259
Rural,55,73,11574.613049565318,158.5563431447304,11416.056706420588,222.58871249164073,219.53955204654977,2.172004700612745,158.5563431447304
Urban,10,23,1367.2443495504458,59.4454065021933,1307.7989430482526,62.14747043411117,59.4454065021933,2.584582891399709,59.44540650219329
Suburban,27,74,24726.729815111645,334.1449975015087,24392.584817610135,222.76333166767247,219.7530163748661,4.515472939209578,334.1449975015087
Suburban,6,49,21744.975971614982,443.7750198288772,21301.200951786104,146.92551332172286,143.92703345801422,9.056633057732187,443.7750198288772
Rural,8,31,4502.503157893876,145.24203735141535,4357.261120542461,128.64294736839645,124.49317487264175,4.685227011335979,145.24203735141535
Rural,46,57,12006.010696987312,210.6317666138125,11795.3789303735,214.39304816048772,210.6317666138125,3.6952941511195174,210.6317666138125
Suburban,19,64,9742.668324366545,152.22919256822726,9590.439131798317,249.81200831709089,245.90869568713634,2.378581133878551,152.22919256822726
Suburban,76,86,52670.41850898795,612.446726848697,52057.97178213925,353.49274167106006,349.3823609539547,7.121473568008105,612.446726848697
Suburban,28,54,13515.43764812982,250.28588237277447,13265.151765757046,265.00858133587883,260.10101501484405,4.634923747643971,250.28588237277447
Rural,37,85,26272.0163022092,309.08254473187293,25962.933757477327,430.6887918394951,425.6218648766775,3.6362652321396816,309.08254473187293
Rural,15,58,5461.333226550718,94.1609176991503,5367.172308851567,455.11110221255984,447.26435907096396,1.623464098261212,94.1609176991503
Rural,27,96,23417.981426773764,243.93730652889337,23174.04412024487,410.84177941708356,406.56217754815566,2.541013609675973,243.93730652889337
Suburban,31,58,19209.19712542713,331.19305388667465,18878.004071540454,225.99055441678976,222.09416554753474,5.710225067011632,331.19305388667465
Suburban,45,77,45832.804031523854,595.2312211886215,45237.57281033523,303.52850352002554,299.5865749028823,7.730275599852227,595.2312211886215
Rural,73,93,43334.52939344479,465.962681649944,42868.56671179485,408.81631503249804,404.4204406773099,5.0103514155907956,465.962681649944
Rural,11,44,4609.088442612132,104.75201005936664,4504.3364325527655,256.0604690340073,250.2409129195981,2.380727501349242,104.75201005936664
Rural,10,20,15681.102520678764,784.0551260339382,14897.047394644826,93.33989595642122,88.67290115860015,39.20275630169691,784.0551260339382
Suburban,40,70,26805.095650816005,382.9299378688001,26422.165712947204,206.19304346781541,203.24742856113235,5.470427683840001,382.9299378688001
Rural,12,42,13410.461949846618,319.2967130915861,13091.165236755032,109.02814593371234,106.43223769719539,7.602302692656813,319.2967130915861
Rural,33,87,55691.948502289626,640.1373391067773,55051.81116318285,389.4541853306967,384.9777004418381,7.3579004495031874,640.1373391067773
Suburban,43,70,17044.536976957315,243.4933853851045,16801.043591572212,299.02696450802307,294.75515072933706,3.4784769340729214,243.49338538510452
Urban,15,61,8235.358320659187,135.005874109167,8100.3524465500195,257.3549475205996,253.1360139546881,2.2132110509699507,135.005874109167
Suburban,36,71,27900.439973349712,392.9639432866157,27507.476030063095,253.6403633940883,250.0679639096645,5.534703426572052,392.9639432866157
Suburban,33,81,50000.36850454185,617.2885000560723,49383.08000448578,308.64425002803614,304.8338271881838,7.620845679704596,617.2885000560723
Rural,64,87,27038.590756082034,310.7883994951958,26727.80235658684,415.978319324339,411.1969593321052,3.5722804539677675,310.7883994951958
Suburban,65,85,65456.0257197804,770.0708908209459,64685.95482895945,396.7031861804873,392.0360898724815,9.059657539069953,770.0708908209459
Urban,65,91,33988.928391449575,373.50470759834695,33615.42368385123,241.05622972659273,238.40726016915767,4.104447336245571,373.504707598347
Rural,57,83,67596.82314341111,814.4195559447121,66782.4035874664,393.0047857175064,388.26978829922325,9.812283806562796,814.4195559447121
Suburban,10,64,30294.188371073647,473.34669329802574,29820.84167777562,195.4463765875719,192.3925269533911,7.396042082781652,473.34669329802574
Rural,22,69,18406.976743690393,266.76777889406367,18140.20896479633,248.7429289687891,245.1379589837342,3.866199694116865,266.76777889406367
Rural,12,37,13666.38137856398,369.36165888010754,13297.019719683873,96.24212238425338,93.64098394143572,9.982747537300204,369.36165888010754
Urban,28,93,10390.326535280059,111.72394123957052,10278.602594040489,273.42964566526473,270.4895419484339,1.2013327015007582,111.72394123957052
Rural,49,66,28376.591504221742,429.94835612457183,27946.64314809717,228.84347987275598,225.37615442013848,6.514369032190483,429.94835612457183
Rural,36,47,19494.580114212018,414.77830030238334,19079.801813909635,189.2677680991458,185.24079430980228,8.825070219199645,414.77830030238334
Rural,30,71,16129.962470897839,227.1825700126456,15902.779900885193,304.33891454524223,300.052450960098,3.199754507220361,227.1825700126456
Urban,19,58,14351.636105566038,247.4420018201041,14104.194103745935,186.38488448787064,183.17135199670045,4.266241410691451,247.4420018201041
Suburban,18,100,21382.32968736634,213.8232968736634,21168.506390492676,419.26136641894783,415.06875275475835,2.138232968736634,213.8232968736634
Urban,28,94,61343.26175018721,652.5878909594384,60690.67385922777,354.58532803576423,350.8131436949582,6.942424371908919,652.5878909594384
Rural,6,49,14192.668965017881,289.6463054085282,13903.022659609353,205.69085456547654,201.49308202332395,5.911149089969963,289.6463054085282
Rural,7,42,5198.023711693974,123.762469326047,5074.2612423679275,162.4382409904367,158.57066382399773,2.946725460143976,123.76246932604701
Urban,63,79,23114.65968291718,292.5906288976858,22822.069054019492,330.20942404167397,326.0295579145642,3.7036788468061492,292.5906288976858
Rural,5,59,26015.431135876916,440.93951077757487,25574.49162509934,181.92609185927913,178.84259877691846,7.473551030128387,440.93951077757487
Urban,7,54,16109.421393221282,298.3226183929867,15811.098774828295,166.07650920846683,163.00101829719893,5.524492933203458,298.3226183929867
Rural,6,60,37752.265774180494,629.2044295696749,37123.06134461082,224.71586770345533,220.97060324173106,10.486740492827915,629.2044295696749
Suburban,13,26,11491.90100358032,441.99619244539696,11049.904811134924,93.4300894600026,89.83662448077173,16.99985355559219,441.99619244539696
Rural,10,90,62235.116150100985,691.5012905566776,61543.61485954431,423.3681370755169,418.66404666356675,7.683347672851974,691.5012905566776
Suburban,12,34,3636.2520801422756,106.94859059241988,3529.303489549856,151.51050333926148,147.05431206457732,3.1455467821299963,106.94859059241988
Suburban,34,80,44915.08175896961,561.4385219871201,44353.64323698249,258.13265378718165,254.9059956148419,7.017981524839001,561.4385219871201
Rural,7,21,6897.625494386184,328.45835687553256,6569.167137510652,91.96833992514912,87.58889516680868,15.640874136930123,328.45835687553256
Suburban,71,97,12938.576164698916,133.38738314122594,12805.18878155769,359.4048934638588,355.6996883766025,1.375127661249752,133.38738314122594
Suburban,7,64,7340.748936404173,114.6992021313152,7226.049734272858,458.7968085252608,451.6281083920536,1.7921750333018,114.6992021313152
Rural,34,47,11145.73928156333,237.14338896943255,10908.595892593898,242.29868003398545,237.14338896943255,5.045604020626224,237.14338896943255
Rural,28,44,6912.689155524762,157.10657171647188,6755.58258380829,164.58783703630385,160.84720437638785,3.570603902647088,157.10657171647188
Suburban,9,21,9056.283551842485,431.251597706785,8625.0319541357,71.30931930584634,67.91363743413937,20.53579036698976,431.251597706785
Urban,37,57,33391.03252613692,585.8075881778408,32805.22493795908,210.00649387507497,206.3221694211263,10.277326108383171,585.8075881778408
Rural,5,62,40126.67124489393,647.204374917644,39479.466869976284,250.79169528058705,246.7466679373518,10.438780240607162,647.204374917644
Urban,6,25,13989.4709946776,559.578839787104,13429.892154890496,96.47911030812138,92.61994589579653,22.38315359148416,559.578839787104
Suburban,33,92,15929.848969066568,173.1505322724627,15756.698436794106,346.3010645449254,342.5369225390023,1.882071002961551,173.1505322724627
Rural,7,38,7530.477765308701,198.17046750812372,7332.3072978005775,96.54458673472693,94.00393971539202,5.215012302845361,198.17046750812372
Urban,31,99,19078.178055588847,192.7088692483722,18885.469186340473,381.56356111177695,377.70938372680945,1.9465542348320424,192.7088692483722
Rural,7,35,5777.653846147929,165.0758241756551,5612.578021972274,88.88698224842967,86.34735418418883,4.7164521193044315,165.0758241756551
Urban,13,30,11384.040986699418,379.4680328899806,11004.572953809437,91.80678215080175,88.74655607910836,12.648934429666019,379.4680328899806
Urban,6,28,12911.067507758453,461.10955384851616,12449.957953909936,87.23694261998955,84.12133752641849,16.46819835173272,461.10955384851616
Rural,47,59,13839.467431295016,234.5672445982206,13604.900186696796,184.52623241726687,181.39866915595726,3.9757160101393323,234.5672445982206
Urban,13,24,12961.48873621523,540.0620306756346,12421.426705539594,91.92545202989524,88.09522486198294,22.502584611484775,540.0620306756346
Suburban,6,21,6695.671569573892,318.8415033130425,6376.83006626085,83.69589461967365,79.71037582826062,15.1829287291925,318.8415033130425
Suburban,54,84,16490.471887826836,196.31514152174805,16294.156746305089,383.49934622853107,378.93387782104855,2.3370850181160483,196.31514152174805
Urban,50,100,62249.14304114809,622.4914304114809,61626.65161073661,359.8216360760005,356.22341971524054,6.224914304114809,622.4914304114809
Urban,11,30,10490.235838208237,349.6745279402746,10140.561310267962,126.38838359287033,122.17543747310798,11.655817598009152,349.6745279402746
Rural,35,45,9276.629934184768,206.1473318707726,9070.482602313996,226.25926668743335,221.2312829832682,4.5810518193505025,206.14733187077263
Urban,35,53,33704.45188757004,635.9330544824535,33068.51883308758,203.0388667925906,199.20794477763604,11.998736877027424,635.9330544824536
Rural,41,65,16322.289217424137,251.1121418065252,16071.177075617612,340.0476920296695,334.81618907536694,3.8632637201003877,251.1121418065252
Rural,6,93,30141.185371721724,324.098767437868,29817.086604283857,281.69332123104414,278.6643607876996,3.4849329832028815,324.098767437868
Rural,5,28,11913.684574264667,425.4887347951667,11488.195839469501,90.25518616867173,87.03178666264773,15.196026242684525,425.4887347951667
Urban,8,38,17870.222900700366,470.2690237026412,17399.953876997726,156.75634123421375,152.63117435962917,12.375500623753716,470.2690237026412
Urban,6,25,9951.293149294825,398.051725971793,9553.241423323032,105.86482073717899,101.63022790769183,15.92206903887172,398.05172597179296
Rural,23,76,42934.81110187869,564.9317250247195,42369.87937685397,373.34618349459726,368.43373371177364,7.433312171377889,564.9317250247195
Suburban,7,22,5243.017812227271,238.31899146487595,5004.698820762395,71.82216181133248,68.55751809263555,10.832681430221633,238.31899146487595
Rural,5,40,7398.209025170691,184.9552256292673,7213.253799541424,102.75290312737071,100.18408054918645,4.623880640731683,184.9552256292673
Suburban,16,89,55563.19982045211,624.305615960136,54938.894204491975,345.1130423630566,341.2353677297638,7.014669842248719,624.305615960136
Suburban,21,31,12070.919757782991,389.3845083155804,11681.53524946741,112.81233418488776,109.17322663053655,12.560790590825173,389.3845083155804
Rural,45,92,52890.242381862576,574.8939389332888,52315.34844292929,437.109441172418,432.35825159445693,6.248847162318357,574.8939389332888
Urban,32,58,30040.77879497849,517.9444619823878,29522.834332996103,270.637646801608,265.97148047744236,8.930076930730824,517.9444619823878
Rural,20,58,30576.39366827594,527.1792011771714,30049.21446709877,244.61114934620753,240.39371573679014,9.089296572020197,527.1792011771714
Suburban,7,36,7253.8859089419175,201.49683080394215,7052.389078137975,122.94721879562572,119.532018273525,5.5971341889983925,201.49683080394215
Rural,40,66,41383.10556696416,627.0167510146084,40756.08881594955,270.47781416316445,266.3796654637226,9.500253803251642,627.0167510146084
Urban,54,76,16615.513519598062,218.6251778894482,16396.888341708614,224.5339664810549,221.57957218525155,2.8766470774927395,218.6251778894482
Urban,23,55,36007.209497002535,654.676536309137,35352.532960693396,240.04806331335024,235.6835530712893,11.903209751075218,654.676536309137
Urban,8,21,6164.76454953483,293.5602166445157,5871.204332890314,73.39005416112893,69.89528967726564,13.97905793545313,293.5602166445157
Rural,45,61,25741.100980950476,421.98526198279467,25319.11571896768,252.3637351073576,248.2266246957616,6.917791180045814,421.98526198279467
Suburban,62,72,39869.33795050041,553.7408048680613,39315.59714563235,316.4233170674636,312.0285487748599,7.690844512056407,553.7408048680613
Rural,18,65,21490.580149392397,330.62430999065225,21159.955839401744,193.60883017470627,190.6302327874031,5.086527846010035,330.62430999065225
Rural,8,20,5228.903005997625,261.4451502998812,4967.457855697744,62.998831397561744,59.848889827683664,13.07225751499406,261.4451502998812
Suburban,7,22,11441.403321256148,520.0637873298249,10921.339533926322,77.83267565480372,74.29482676140356,23.639263060446584,520.0637873298249
Suburban,49,72,8469.596023274185,117.63327810103034,8351.962745173156,445.76821175127293,439.57698658806083,1.633795529180977,117.63327810103036
Urban,30,42,20706.62793605698,493.0149508584995,20213.61298519848,150.048028522152,146.47545641448176,11.738451210916654,493.0149508584995
Suburban,54,100,20311.32957396489,203.1132957396489,20108.21627822524,332.97261596663753,329.6428898069712,2.0311329573964887,203.1132957396489
Suburban,32,87,36694.53797014904,421.7762985074602,36272.76167164158,321.8819120188512,318.1821199266805,4.848003431120232,421.7762985074602
Urban,8,36,10980.319890986428,305.0088858607341,10675.311005125694,142.60155702579777,138.64040266397004,8.472469051687058,305.0088858607341
Urban,38,70,22244.032172671326,317.77188818101894,21926.26028449031,292.6846338509385,288.5034247959251,4.539598402585985,317.77188818101894
Urban,7,41,14961.476298928745,364.9140560714328,14596.562242857312,180.25875058950294,175.86219569707603,8.900342831010557,364.9140560714328
Rural,40,59,23500.8502882081,398.3194964103068,23102.530791797795,149.6869445108796,147.14987765476303,6.751177905259437,398.3194964103068
Urban,14,33,15223.09839819147,461.3060120664082,14761.792386125062,119.86691652119268,116.23458571752018,13.97897006261843,461.3060120664082
Urban,26,70,25076.436499708663,358.2348071386952,24718.201692569968,358.2348071386952,353.11716703671385,5.11764010198136,358.2348071386952
Rural,7,45,10093.819804315435,224.3071067625652,9869.51269755287,136.40297032858697,133.3717932101739,4.984602372501449,224.30710676256524
Suburban,71,98,54721.391862114426,558.3815496134125,54163.010312501014,393.6790781447081,389.6619446942519,5.697770914422577,558.3815496134125
Urban,63,75,49533.19216945225,660.4425622593634,48872.74960719289,358.93617514095837,354.1503594724123,8.805900830124845,660.4425622593634
Rural,34,100,53744.867166256576,537.4486716625657,53207.41849459401,344.51837927087547,341.0731954781667,5.374486716625658,537.4486716625657
Urban,23,76,36487.932146990184,480.104370355134,36007.82777663505,311.862667922993,307.75921176611155,6.317162767830711,480.104370355134
Urban,12,32,5193.0593443256175,162.28310451017555,5030.776239815442,94.41926080592032,91.46865890573531,5.071347015942986,162.28310451017555
Suburban,23,35,22331.558008252945,638.0445145215127,21693.513493731432,136.16803663568868,132.27752130324043,18.229843272043222,638.0445145215127
Suburban,16,30,12603.332938715233,420.1110979571745,12183.221840758059,88.75586576560023,85.79733690674689,14.00370326523915,420.1110979571744
Urban,56,75,9336.795037051914,124.49060049402551,9212.304436557888,424.3997744114506,418.7411107526313,1.6598746732536735,124.49060049402551
Rural,6,25,5881.952940434838,235.27811761739352,5646.674822817444,106.94459891699705,102.66681496031715,9.411124704695741,235.27811761739352
Suburban,16,88,11205.171128943359,127.33149010162909,11077.83963884173,350.16159777947996,346.18248871380405,1.446948751154876,127.33149010162907
Rural,26,43,16814.160586858226,391.0269903920518,16423.133596466174,157.14168772764697,153.48722987351564,9.093650939350042,391.0269903920518
Rural,20,39,12462.177768708782,319.5430197104816,12142.6347489983,102.99320470007257,100.35235329750661,8.19341076180722,319.5430197104816
Suburban,63,77,29281.973548637696,380.2853707615285,28901.688177876167,259.1325092799796,255.76715201660326,4.938771048851019,380.2853707615285
Suburban,14,41,7364.560321123004,179.62342246641472,7184.936898656589,150.29714941067354,146.63136527870589,4.381059084546701,179.62342246641472
Rural,20,51,23057.744646270552,452.112640122952,22605.6320061476,177.3672665097735,173.88947697036616,8.86495372790102,452.112640122952
Suburban,10,30,16970.074399013858,565.6691466337952,16404.405252380064,113.89311677190508,110.09667954617493,18.855638221126508,565.6691466337953
Urban,8,29,11662.520449887325,402.1558775823215,11260.364572305003,96.38446652799442,93.06086423392564,13.867444054562812,402.1558775823215
Rural,5,21,14486.685358977498,689.8421599513094,13796.843199026189,91.11122867281445,86.77259873601376,32.849626664348065,689.8421599513094
Suburban,15,50,15382.34640465134,307.6469280930268,15074.699476558313,185.32947475483542,181.62288525973872,6.152938561860537,307.6469280930268
Rural,42,61,11378.10290226799,186.5262770863605,11191.57662518163,218.80967119746134,215.22262740733902,3.0578078210878767,186.5262770863605
Suburban,5,67,6101.541069961875,91.06777716361007,6010.473292798265,435.8243621401339,429.3195209141618,1.3592205546807474,91.06777716361007
Suburban,22,73,10501.413981802549,143.8549860520897,10357.55899575046,318.22466611522873,313.8654241136503,1.9706162472889002,143.8549860520897
Urban,18,35,19384.30756765818,553.837359075948,18830.470208582232,122.68549093454544,119.18019119355843,15.823924545027086,553.837359075948
Urban,58,96,32310.574431225046,336.56848365859423,31974.005947566453,380.12440507323583,376.164775853723,3.5059217047770233,336.56848365859423
Urban,28,38,3610.7678606437535,95.02020685904614,3515.7476537847074,124.50923657392254,121.23267771671405,2.5005317594485827,95.02020685904614
Urban,28,75,43125.87914295079,575.0117219060105,42550.86742104478,252.19812364298707,248.83548199441393,7.666822958746807,575.0117219060105
Suburban,26,57,15086.517612523694,264.675747588135,14821.841864935559,260.11237262971883,255.54899767130274,4.643434168212894,264.675747588135
Rural,10,36,6682.245260948933,185.61792391524813,6496.627337033685,126.0800992631874,122.57787428365444,5.156053442090226,185.61792391524813
Rural,27,73,18334.362469873773,251.1556502722435,18083.206819601528,321.65548192761,317.2492424491496,3.4404883598937466,251.15565027224346
Rural,29,68,20378.855826678715,299.689056274687,20079.166770404026,185.26232569707923,182.5378797309457,4.407192004039515,299.689056274687
Rural,9,25,2316.420280356122,92.65681121424488,2223.763469141877,74.72323485019749,71.73430545618959,3.7062724485697953,92.65681121424488
Urban,25,97,32226.249514688156,332.2293764400841,31894.02013824807,319.07177737315004,315.78237760641656,3.4250451179390113,332.2293764400841
Rural,7,30,5523.362691109285,184.11208970364285,5339.250601405643,125.53097025248375,121.34660457740097,6.137069656788095,184.11208970364285
Suburban,7,83,10340.287279716395,124.5817744544144,10215.70550526198,430.84530332151644,425.6543960525825,1.500985234390535,124.58177445441439
Rural,5,27,1646.5090649356412,60.98181721983856,1585.5272477158026,74.84132113343823,72.0694203507183,2.258585822956984,60.98181721983856
Suburban,21,58,2081.387295912961,35.88598786056829,2045.5013080523925,208.13872959129608,204.55013080523923,0.6187239286304878,35.88598786056829
Urban,15,32,4227.9366013325,132.12301879164062,4095.813582540859,183.8233304927174,178.07885141481995,4.128844337238769,132.12301879164062
Urban,8,76,42680.0558494193,561.5796822292014,42118.4761671901,271.8474894867472,268.2705488356057,7.38920634512107,561.5796822292014
Suburban,9,21,11473.954587368456,546.3787898746884,10927.575797493768,64.10030495736568,61.04790948320541,26.018037613080402,546.3787898746884
Urban,37,47,6930.607842787854,147.4597413359118,6783.148101451942,169.03921567775254,165.44263662077907,3.1374413050194,147.4597413359118
Suburban,20,33,22073.443063181356,668.8922140357987,21404.55084914556,130.61208913125063,126.65414703636425,20.269461031387838,668.8922140357987
Rural,66,92,5710.374200702519,62.06928479024478,5648.304915912275,300.5460105632905,297.27920610064604,0.6746661390243998,62.06928479024477
Rural,7,24,11465.787268136359,477.7411361723483,10988.04613196401,103.29538079402126,98.99140659427037,19.905880673847847,477.74113617234826
Rural,9,75,30825.43240684416,411.0057654245888,30414.42664141957,205.5028827122944,202.76284427613047,5.48007687232785,411.0057654245888
Urban,76,89,57876.57283657163,650.2985711974341,57226.274265374195,326.9862872122691,323.3122839851649,7.306725519072293,650.2985711974341
Urban,20,67,16296.317378950484,243.22861759627588,16053.088761354207,239.65172616103652,236.07483472579716,3.630277874571282,243.22861759627588
Suburban,23,61,41536.917186117316,680.9330686248741,40855.984117492444,276.9127812407821,272.37322744994964,11.162837190571706,680.9330686248741
Rural,67,80,34584.58061929106,432.30725774113824,34152.273361549924,235.26925591354464,232.32839021462533,5.403840721764228,432.30725774113824
Suburban,15,66,47568.17636341703,720.729944900258,46847.44641851677,295.4545115740188,290.9779280653215,10.92015068030694,720.729944900258
Suburban,12,39,19907.720626249775,510.4543750320455,19397.26625121773,113.1120490127828,110.21174006373711,13.088573718770398,510.4543750320455
Urban,22,46,24048.681865326027,522.7974318549136,23525.884433471114,187.8803270728596,183.79597213649308,11.365161562063339,522.7974318549136
Rural,74,89,38462.488513718,432.16279228896633,38030.325721429035,334.4564218584174,330.6984845341655,4.855761711111981,432.16279228896633
Urban,16,60,22947.424028031168,382.4570671338528,22564.966960897316,182.12241292088228,179.08703937220093,6.37428445223088,382.4570671338528
Rural,13,58,20383.480321948377,351.43931589566165,20032.041006052714,192.2969841693243,188.9815189250256,6.059298549925201,351.43931589566165
Urban,16,68,34693.31347046323,510.19578633034166,34183.11768413289,225.2812563017093,221.96829665021357,7.502879210740319,510.19578633034166
Suburban,19,45,14126.689825419,313.92644056486665,13812.763384854134,116.74950268941322,114.15506929631515,6.976143123663704,313.92644056486665
Suburban,61,91,33872.9137975464,372.2298219510593,33500.68397559534,335.3753841341227,331.6899403524291,4.0904376038577945,372.2298219510593
Urban,12,39,12264.252332445276,314.46800852423786,11949.784323921038,185.82200503704962,181.05733824122785,8.063282269852253,314.46800852423786
Rural,9,97,47683.06152484561,491.5779538643877,47191.48357098122,335.79620792144794,332.3343913449381,5.067813957364822,491.5779538643877
Suburban,18,42,22140.547562968466,527.1558943563921,21613.391668612076,172.97302783569114,168.85462241103184,12.551330818009335,527.1558943563921
Urban,15,27,11686.933717456519,432.849396942834,11254.084320513684,105.28769114825693,101.38814703165481,16.03145914603089,432.84939694283406
Rural,48,67,36488.386312844596,544.6027807887253,35943.78353205587,217.19277567169402,213.95109245271354,8.128399713264557,544.6027807887253
Urban,51,69,32442.607233536517,470.18271352951473,31972.424520007004,238.5485825995332,235.0913567647574,6.81424222506543,470.18271352951473
Urban,47,69,3694.1981765986857,53.5391040086766,3640.659072590009,205.23323203326032,202.2588373661116,0.7759290436040087,53.5391040086766
Suburban,18,93,32742.3772612485,352.0685727015968,32390.308688546906,409.2797157656063,404.87885860683633,3.7856835774365245,352.0685727015968
Suburban,74,84,33295.0660653642,396.3698341114785,32898.69623125272,329.65411945905146,325.7296656559675,4.718688501327125,396.36983411147855
Urban,48,96,35307.1678137622,367.7829980600229,34939.38481570218,271.59359856740156,268.76449858232445,3.831072896458572,367.7829980600229
Suburban,13,30,10588.070192284358,352.9356730761453,10235.134519208214,93.69973621490583,90.57641167440897,11.764522435871509,352.9356730761453
Suburban,48,60,20346.334954178754,339.1055825696459,20007.229371609108,260.85044813049683,256.50294066165526,5.651759709494098,339.1055825696459
Urban,39,72,25048.509605472867,347.8959667426787,24700.61363873019,217.8131270041119,214.78794468461032,4.831888426981648,347.8959667426787
Suburban,13,31,14546.778321347809,469.2509135918648,14077.527407755944,134.69239186433157,130.34747599774022,15.137126244898864,469.2509135918648
Rural,13,71,15182.854428541534,213.8430201203033,14969.011408421231,244.8847488474441,241.4356678777618,3.011873522821173,213.8430201203033
Rural,61,91,51646.06887907797,567.5392184514062,51078.52966062656,400.35712309362765,395.95759426842295,6.236694708257211,567.5392184514062
Rural,60,91,44788.290203227574,492.179013222281,44296.11119000529,418.5821514320334,413.9823475701429,5.408560584860231,492.179013222281
Urban,6,32,5564.399182781917,173.88747446193491,5390.511708319982,104.98866382607392,101.7077680815091,5.433983576935466,173.88747446193491
Suburban,10,23,9616.456960984282,418.10682439062094,9198.35013659366,76.93165568787425,73.58680109274928,18.17855758220091,418.10682439062094
Suburban,47,61,40156.54407938307,658.3040013013618,39498.24007808171,255.7741661107202,251.58114699415103,10.791868873792817,658.3040013013618
Urban,40,57,43581.93445928495,764.5953413909641,42817.339117893986,254.86511379698803,250.39379601107595,13.413953357736212,764.5953413909641
Suburban,70,89,34194.626985834875,384.2092919756728,33810.4176938592,379.9402998426097,375.6713077095467,4.316958336805312,384.2092919756727
Rural,45,64,25894.520802519186,404.6018875393623,25489.918914979822,219.44509154677277,216.0162619913544,6.321904492802536,404.6018875393623
Urban,29,91,40660.34934753477,446.81702579708536,40213.532321737686,451.781659417053,446.8170257970854,4.910077206561378,446.8170257970854
Suburban,53,91,14387.711808898492,158.1067231747087,14229.605085723782,287.75423617796986,284.59210171447563,1.7374365184033922,158.1067231747087
Suburban,37,69,19612.30397787978,284.2362895344896,19328.06768834529,326.871732964663,322.1344614724215,4.119366514992603,284.2362895344896
Suburban,61,71,41982.227319342135,591.2989763287625,41390.92834301337,285.59338312477644,281.5709411089345,8.328154596179754,591.2989763287625
Rural,7,38,1368.0105652763239,36.00027803358747,1332.0102872427365,114.00088043969366,111.00085727022804,0.947375737725986,36.00027803358747
Suburban,32,100,58113.70845965885,581.1370845965885,57532.57137506226,358.72659542999287,355.139329475693,5.811370845965885,581.1370845965885
Suburban,51,65,38228.89004054014,588.1367698544636,37640.75327068567,265.4784030593065,261.3941199353172,9.04825799776098,588.1367698544636
Urban,38,73,29219.51531067697,400.2673330229722,28819.247977653995,339.76180593810426,335.1075346238837,5.4831141509996195,400.2673330229722
Suburban,25,56,32222.975166974244,575.4102708388258,31647.564896135416,187.34287887775724,183.9974703263687,10.275183407836176,575.4102708388258
Rural,55,75,14323.413951085162,190.9788526811355,14132.435098404027,207.58570943601683,204.81789997686994,2.54638470241514,190.9788526811355
Urban,21,97,38621.460241483685,398.1593839328215,38223.300857550865,364.3533985045631,360.59717790142327,4.104735916833212,398.15938393282147
Rural,71,94,72462.09249856163,770.8733244527833,71691.21917410885,428.7697780979978,424.208397479934,8.200780047370035,770.8733244527833
Urban,22,53,11187.34721763205,211.0820229741896,10976.26519465786,174.80230027550078,171.50414366652907,3.9826796787582945,211.0820229741896
