Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,Cost_Efficiency_Vehicle,Cost_Efficiency_Location,Location_Demand_Supply,Location_Demand_Efficiency,Time_Efficiency,base_price_branch,predicted_price
66,40,Rural,Regular,93,4.86,Evening,Economy,153,627.016751,1.65,low_demand,high_supply,1.65,1.0526315789473684,9.500253803030303,7.600203042424242,3.511265060240964,0.469916104791806,5.327593309150327,607.2004855695233,829.0
76,54,Urban,Regular,58,4.05,Evening,Economy,74,218.6251779,1.41,low_demand,high_supply,1.9,1.4210526315789473,2.876647077631579,4.3149706164473685,3.0676878612716765,0.45962955286314555,3.8407125847297303,26.238433925103365,42.0
55,23,Urban,Gold,46,4.58,Afternoon,Premium,150,654.6765363,2.39,low_demand,low_supply,1.375,2.090909090909091,17.854814626363634,17.854814626363634,3.0676878612716765,0.779088391023346,4.8009612662,2522.4767314129926,2886.0
21,8,Urban,Regular,57,4.78,Night,Premium,84,293.5602166,2.62,low_demand,low_supply,0.525,0.7272727272727273,20.9685869,20.9685869,3.0676878612716765,0.8540634244691074,4.892670276666666,1673.4755451007247,3553.0
61,45,Rural,Gold,42,4.25,Afternoon,Economy,102,421.985262,1.36,low_demand,high_supply,1.525,1.1842105263157894,6.917791180327868,5.534232944262295,3.511265060240964,0.3873247894041553,4.550821452941177,185.08595455690417,437.0
72,62,Suburban,Regular,48,3.82,Evening,Economy,126,553.7408049,1.16,low_demand,high_supply,1.8,1.631578947368421,7.690844512499999,7.690844512499999,3.130776397515528,0.3705151223576792,5.7131987807142846,471.08082219122144,945.0
65,18,Rural,Gold,65,4.01,Morning,Economy,111,330.62431,3.61,low_demand,low_supply,1.625,1.6363636363636365,5.086527846153846,4.069222276923077,3.511265060240964,1.028119477756618,2.978597387387387,54.01536575504048,-240.0
20,8,Rural,Silver,27,4.99,Morning,Economy,83,261.4451503,2.5,low_demand,low_supply,0.5,0.7272727272727273,13.072257515,10.457806012,3.511265060240964,0.7119940981694031,3.1499415698795183,283.42343925904925,1299.0
22,7,Suburban,Silver,16,4.1,Night,Economy,147,520.0637873,3.14,low_demand,low_supply,0.55,0.6363636363636364,23.639263059090908,23.639263059090908,3.130776397515528,1.002946107071649,4.95298845047619,3814.4303640867747,4419.0
72,49,Suburban,Gold,15,4.34,Night,Premium,19,117.6332781,1.47,low_demand,high_supply,1.8,1.2894736842105263,2.4506932937499997,1.6337955291666666,3.130776397515528,0.46953209471188656,8.667715228421052,10.277393835637115,-7.0
42,30,Urban,Regular,26,4.79,Afternoon,Economy,138,493.0149509,1.4,low_demand,low_supply,1.05,2.727272727272727,11.738451211904762,17.607676817857143,3.0676878612716765,0.45636976880028635,3.929829318768116,1008.1104928212534,1754.0
100,54,Suburban,Regular,91,4.59,Night,Premium,61,203.1132957,1.85,high_demand,high_supply,1.2345679012345678,1.4210526315789473,3.0466994355,2.031132957,3.130776397515528,0.5909077382428505,4.661616622622951,14.75041948613959,-1247.0
87,32,Suburban,Silver,38,4.76,Afternoon,Economy,114,421.7762985,2.72,high_demand,low_supply,1.0740740740740742,2.909090909090909,4.848003431034483,4.848003431034483,3.130776397515528,0.8687940800111099,4.0697713013157895,106.90940371713738,-302.0
36,8,Urban,Gold,47,4.07,Afternoon,Economy,77,305.0088859,4.5,low_demand,low_supply,0.9,0.7272727272727273,8.472469052777777,12.708703579166666,3.0676878612716765,1.4669028282866348,4.357269798571429,436.08778270207466,1144.0
70,38,Urban,Silver,99,4.19,Morning,Economy,76,317.7718882,1.84,low_demand,low_supply,1.75,3.4545454545454546,4.539598402857142,6.809397604285714,3.0676878612716765,0.5998002675660907,4.181209055263158,103.39629677964449,759.0
41,7,Urban,Gold,4,4.15,Night,Economy,83,364.9140561,5.86,low_demand,low_supply,1.025,0.6363636363636364,8.900342831707317,13.350514247560975,3.0676878612716765,1.9102334608354845,6.155176849879517,813.3389906210056,1596.0
59,40,Rural,Gold,64,4.72,Night,Economy,157,398.3194964,1.48,low_demand,high_supply,1.475,1.0526315789473684,6.751177905084746,5.400942324067797,3.511265060240964,0.42150050611628664,3.551893598471337,129.86798529540187,-378.0
33,14,Urban,Regular,38,4.89,Morning,Economy,127,461.3060121,2.36,low_demand,low_supply,0.825,1.2727272727272727,13.978970063636362,20.968455095454544,3.0676878612716765,0.7693090388347684,3.6323308039370077,1236.4530114116117,2091.0
70,26,Urban,Silver,15,3.67,Night,Premium,70,358.2348071,2.69,low_demand,low_supply,1.75,2.3636363636363638,7.676460152142858,7.676460152142858,3.0676878612716765,0.8768819129091217,7.164696142,400.7979128198295,1253.0
45,7,Rural,Regular,87,4.35,Evening,Economy,74,224.3071068,6.43,low_demand,low_supply,1.125,0.6363636363636364,4.984602373333334,3.987681898666667,3.511265060240964,1.8312488204917046,3.940530254594595,53.540751337580836,-187.0
98,71,Suburban,Regular,83,4.55,Morning,Economy,139,558.3815496,1.38,high_demand,high_supply,1.2098765432098766,1.868421052631579,5.697770914285714,5.697770914285714,3.130776397515528,0.44078523177034246,4.017133450359712,183.3237727330061,-475.0
75,63,Urban,Gold,42,4.55,Evening,Premium,138,660.4425623,1.19,low_demand,high_supply,1.875,1.6578947368421053,13.208851245999998,13.208851245999998,3.0676878612716765,0.3879143034802434,6.221560369492754,1804.7870716162458,2010.0
100,34,Rural,Gold,33,4.75,Night,Economy,156,537.4486717,2.94,high_demand,low_supply,1.2345679012345678,3.090909090909091,5.374486717,4.2995893736,3.511265060240964,0.837305059447218,4.823257310128205,158.73741145565467,-449.0
76,23,Urban,Silver,53,3.94,Evening,Economy,117,480.1043704,3.3,low_demand,low_supply,1.9,2.090909090909091,6.317162768421053,9.475744152631579,3.0676878612716765,1.075728740743532,5.334493004444444,406.258159558818,1093.0
32,12,Urban,Silver,69,3.68,Morning,Economy,55,162.2831045,2.67,low_demand,low_supply,0.8,1.0909090909090908,5.071347015625,7.6070205234375,3.0676878612716765,0.8703623447834032,2.9506019,48.95079348056321,-123.0
35,23,Suburban,Gold,58,3.78,Afternoon,Economy,164,638.0445145,1.52,low_demand,low_supply,0.875,2.090909090909091,18.22984327142857,18.22984327142857,3.130776397515528,0.4855025741238555,4.279566865548781,2284.4316303632163,2948.0
30,16,Suburban,Gold,89,3.63,Afternoon,Economy,142,420.111098,1.88,low_demand,low_supply,0.75,1.4545454545454546,14.003703266666667,14.003703266666667,3.130776397515528,0.6004900258900318,3.254381745070423,674.9629718060993,1566.0
75,56,Urban,Regular,66,3.69,Evening,Premium,22,124.4906005,1.34,low_demand,high_supply,1.875,1.4736842105263157,2.48981201,2.48981201,3.0676878612716765,0.4368110644231313,7.3562627568181815,14.291848689450688,43.0
25,6,Rural,Regular,23,3.95,Morning,Premium,55,235.2781176,4.17,low_demand,low_supply,0.625,0.5454545454545454,14.116687056,7.528899763200001,3.511265060240964,1.1876061557465643,4.277783956363637,283.4670477904547,1295.0
88,16,Suburban,Gold,26,4.18,Morning,Economy,32,127.3314901,5.5,high_demand,low_supply,1.0864197530864197,1.4545454545454546,1.4469487511363637,1.4469487511363637,3.130776397515528,1.7567527353165824,3.979109065625,3.2326873048196596,-682.0
43,26,Rural,Silver,69,4.9,Evening,Economy,107,391.0269904,1.65,low_demand,low_supply,1.075,2.3636363636363638,9.093650939534884,7.274920751627907,3.511265060240964,0.469916104791806,4.75079521046729,309.3863089576879,759.0
39,20,Rural,Silver,97,4.25,Morning,Economy,121,319.5430197,1.95,low_demand,low_supply,0.975,1.8181818181818181,8.19341076153846,6.554728609230769,3.511265060240964,0.5553553965721344,2.640851402479339,114.0917501027173,-77.0
77,63,Suburban,Gold,72,4.56,Morning,Economy,113,380.2853708,1.22,low_demand,high_supply,1.925,1.6578947368421053,4.93877104935065,4.93877104935065,3.130776397515528,0.3896796976520419,3.365357263716814,78.58507663991068,26.0
41,14,Suburban,Silver,59,4.72,Morning,Premium,49,179.6234225,2.93,low_demand,low_supply,1.025,1.2727272727272727,6.57158862804878,4.3810590853658535,3.130776397515528,0.9358700935413794,3.6657841326530614,50.236251735439744,-430.0
51,20,Rural,Silver,97,4.8,Morning,Economy,130,452.1126401,2.55,low_demand,low_supply,1.275,1.8181818181818181,8.864953727450981,7.091962981960785,3.511265060240964,0.7262339801327911,3.4777895392307694,248.85958842179483,442.0
30,10,Suburban,Gold,86,4.95,Evening,Economy,149,565.6691466,3.0,low_demand,low_supply,0.75,0.9090909090909091,18.85563822,18.85563822,3.130776397515528,0.9582287647181359,4.935368393154363,2630.2827389322592,3090.0
29,8,Urban,Gold,52,4.68,Afternoon,Premium,121,402.1558776,3.62,low_demand,low_supply,0.725,0.7272727272727273,20.80116608275862,20.80116608275862,3.0676878612716765,1.1800418307550262,3.655962523636364,1685.813055792065,3224.0
21,5,Rural,Gold,8,4.44,Afternoon,Premium,159,689.84216,4.2,low_demand,low_supply,0.525,0.45454545454545453,49.27444,26.279701333333335,3.511265060240964,1.1961500849245972,4.77249293081761,11297.309929688427,10623.0
50,15,Suburban,Regular,62,4.51,Night,Economy,83,307.6469281,3.33,low_demand,low_supply,1.25,1.3636363636363635,6.152938562,6.152938562,3.130776397515528,1.0636339288371308,5.1892252932530125,160.16151218423244,487.0
61,42,Rural,Gold,11,3.72,Night,Economy,52,186.5262771,1.45,low_demand,high_supply,1.525,1.105263157894737,3.057807821311475,2.4462462570491805,3.511265060240964,0.41295657693825377,5.021861306538461,17.639107101176972,-202.0
67,5,Suburban,Silver,81,4.53,Morning,Premium,14,91.06777716,13.4,low_demand,low_supply,1.675,0.45454545454545453,2.038830831940299,1.3592205546268659,3.130776397515528,4.280088482407674,6.504841225714286,5.503018620521975,-61.0
73,22,Suburban,Regular,26,4.99,Night,Economy,33,143.8549861,3.32,low_demand,low_supply,1.825,2.0,1.9706162479452054,1.9706162479452054,3.130776397515528,1.060439832954737,6.102938804242424,9.034537966540528,410.0
35,18,Urban,Gold,27,3.82,Morning,Economy,158,553.8373591,1.94,low_demand,low_supply,0.875,1.6363636363636365,15.823924545714284,23.735886818571426,3.0676878612716765,0.6323981081946826,3.50529974113924,1835.64448475962,2419.0
96,58,Urban,Silver,25,3.61,Morning,Economy,85,336.5684837,1.66,high_demand,high_supply,1.1851851851851851,1.5263157894736843,3.5059217052083333,5.2588825578125,3.0676878612716765,0.5411241544346252,3.95962922,61.85647273116486,-425.0
38,28,Urban,Gold,8,4.83,Morning,Economy,29,95.02020686,1.36,low_demand,low_supply,0.95,2.5454545454545454,2.5005317594736844,3.7507976392105267,3.0676878612716765,0.44333063254884963,3.2765588572413793,7.351085153635084,-374.0
75,28,Urban,Gold,6,4.02,Evening,Premium,171,575.0117219,2.68,low_demand,low_supply,1.875,2.5454545454545454,11.500234438,11.500234438,3.0676878612716765,0.8736221288462626,4.371434143099416,880.9513385087452,1105.0
57,26,Suburban,Silver,92,4.11,Afternoon,Premium,58,264.6757476,2.19,low_demand,low_supply,1.425,2.3636363636363638,6.96515125263158,4.643434168421053,3.130776397515528,0.6995069982442392,5.019712454482759,108.17435954034625,327.0
36,10,Rural,Gold,65,3.54,Night,Economy,53,185.6179239,3.6,low_demand,low_supply,0.9,0.9090909090909091,5.156053441666667,4.124842753333334,3.511265060240964,1.0252715013639404,4.903114970943396,51.29259708646758,-43.0
73,27,Rural,Gold,98,3.97,Evening,Economy,57,251.1556503,2.7,low_demand,low_supply,1.825,2.4545454545454546,3.4404883602739726,2.752390688219178,3.511265060240964,0.7689536260229554,5.7281113226315785,34.2962056689864,403.0
68,29,Rural,Gold,51,3.99,Evening,Economy,110,299.6890563,2.34,low_demand,low_supply,1.7,2.6363636363636362,4.4071920044117645,3.5257536035294117,3.511265060240964,0.6664264758865612,3.5417797562727276,41.521005760856426,-232.0
25,9,Rural,Gold,11,3.58,Night,Economy,31,92.65681121,2.78,low_demand,low_supply,0.625,0.8181818181818182,3.7062724484,2.9650179587200003,3.511265060240964,0.7917374371643762,4.184501151419354,10.72623259708314,-654.0
97,25,Urban,Regular,95,4.91,Night,Premium,101,332.2293764,3.88,high_demand,low_supply,1.1975308641975309,2.272727272727273,5.1375676762886595,5.1375676762886595,3.0676878612716765,1.2647962163893651,4.605159672871287,135.37119266969506,-597.0
30,7,Rural,Regular,85,3.74,Evening,Economy,44,184.1120897,4.29,low_demand,low_supply,0.75,0.6363636363636364,6.137069656666667,4.909655725333334,3.511265060240964,1.2217818724586957,5.4396753775,91.9608797338032,226.0
83,7,Suburban,Gold,24,4.9,Morning,Premium,24,124.5817745,11.86,high_demand,low_supply,1.0246913580246915,0.6363636363636364,2.2514778524096384,1.500985234939759,3.130776397515528,3.78819771651903,5.190907270833333,7.326057152067024,-884.0
27,5,Rural,Gold,2,4.3,Evening,Economy,22,60.98181722,5.4,low_demand,low_supply,0.675,0.45454545454545453,2.258585822962963,1.8068686583703706,3.511265060240964,1.5379072520459107,3.6034710175454547,2.732878426943705,-1004.0
58,21,Suburban,Gold,72,4.14,Afternoon,Economy,10,35.88598786,2.76,low_demand,low_supply,1.45,1.9090909090909092,0.6187239286206897,0.6187239286206897,3.130776397515528,0.8815704635406849,3.9474586646,0.14370577319323635,-400.0
32,15,Urban,Gold,67,3.76,Evening,Premium,23,132.1230188,2.13,low_demand,low_supply,0.8,1.3636363636363635,6.1932665062500005,6.1932665062500005,3.0676878612716765,0.6943340053890071,7.467822801739131,95.27380922845857,278.0
76,8,Urban,Gold,40,4.68,Afternoon,Economy,157,561.5796822,9.5,low_demand,low_supply,1.9,0.7272727272727273,7.3892063447368415,11.083809517105262,3.0676878612716765,3.096794859716229,3.934634716050956,551.4909483794733,1062.0
21,9,Suburban,Regular,38,4.54,Morning,Economy,179,546.3787899,2.33,low_demand,low_supply,0.525,0.8181818181818182,26.018037614285713,26.018037614285713,3.130776397515528,0.7442243405977522,3.052395474301676,2842.138297908149,4465.0
47,37,Urban,Gold,53,4.69,Night,Economy,41,147.4597413,1.27,low_demand,low_supply,1.175,3.3636363636363638,3.137441304255319,4.706161956382979,3.0676878612716765,0.41399257598311695,5.035210678536584,27.599110939572167,308.0
33,20,Suburban,Regular,97,4.13,Morning,Premium,169,668.892214,1.65,low_demand,low_supply,0.825,1.8181818181818181,30.404191545454545,20.26946103030303,3.130776397515528,0.5270258205949747,3.957942094674556,4107.359694569384,5317.0
92,66,Rural,Silver,26,3.56,Evening,Economy,19,62.06928479,1.39,high_demand,high_supply,1.1358024691358024,1.736842105263158,0.6746661390217391,0.5397329112173913,3.511265060240964,0.3958687185821881,4.246845801421053,0.24164207014249575,-1010.0
24,7,Rural,Silver,34,3.51,Afternoon,Premium,111,477.7411362,3.43,low_demand,low_supply,0.6,0.6363636363636364,29.8588210125,15.924704540000002,3.511265060240964,0.976855902688421,4.73437162,2849.947865872966,5458.0
75,9,Rural,Gold,71,4.06,Night,Economy,150,411.0057654,8.33,low_demand,low_supply,1.875,0.8181818181818182,5.480076872,4.3840614976,3.511265060240964,2.372364335100451,3.8360538103999997,115.43343713360187,31.0
89,76,Urban,Gold,35,4.8,Night,Premium,177,650.2985712,1.17,high_demand,high_supply,1.0987654320987654,2.0,10.960088278651686,10.960088278651686,3.0676878612716765,0.381394735354525,5.143604517966101,1011.5095158773399,247.0
67,20,Urban,Regular,42,4.13,Evening,Economy,68,243.2286176,3.35,low_demand,low_supply,1.675,1.8181818181818181,3.6302778746268656,5.445416811940298,3.0676878612716765,1.0920276610578281,4.649958865882353,59.24786066327063,406.0
61,23,Suburban,Silver,51,4.73,Evening,Premium,150,680.9330686,2.65,low_demand,low_supply,1.525,2.090909090909091,16.7442557852459,11.162837190163934,3.130776397515528,0.8464354088343533,5.901419927866666,1990.3950315650402,2419.0
80,67,Rural,Regular,80,4.74,Night,Economy,147,432.3072577,1.19,low_demand,high_supply,2.0,1.763157894736842,5.40384072125,4.3230725770000005,3.511265060240964,0.33890919072863585,4.117211978095238,104.67725369986456,-76.0
66,15,Suburban,Gold,62,4.59,Night,Economy,161,720.7299449,4.4,low_demand,low_supply,1.65,1.3636363636363635,10.92015068030303,10.92015068030303,3.130776397515528,1.4054021882532661,6.267216912173912,1641.4977399326247,1716.0
39,12,Suburban,Regular,54,3.77,Morning,Premium,176,510.454375,3.25,low_demand,low_supply,0.975,1.0909090909090908,19.63286057692308,13.08857371794872,3.130776397515528,1.0380811617779806,2.9003089488636364,1008.1264120098283,2033.0
46,22,Urban,Regular,9,4.33,Morning,Economy,128,522.7974319,2.09,low_demand,low_supply,1.15,2.0,11.365161563043477,17.047742344565215,3.0676878612716765,0.6812948691375703,4.08435493671875,1041.5039172645158,1686.0
89,74,Rural,Silver,41,4.89,Morning,Premium,115,432.1627923,1.2,high_demand,high_supply,1.0987654320987654,1.9473684210526316,7.283642566853932,3.884609368988764,3.511265060240964,0.3417571671213135,3.757937324347826,115.67896215012539,-927.0
60,16,Urban,Gold,56,4.33,Night,Premium,126,382.4570671,3.75,low_demand,low_supply,1.5,1.4545454545454546,9.5614266775,9.5614266775,3.0676878612716765,1.2224190235721957,4.249522967777778,498.07723078314694,587.0
58,13,Rural,Regular,99,3.62,Morning,Premium,106,351.4393159,4.46,low_demand,low_supply,1.45,1.1818181818181819,9.088947825,4.847438840000001,3.511265060240964,1.270197471134215,3.3154652443396224,172.0874474617073,-1.0
68,16,Urban,Silver,93,4.44,Morning,Premium,154,510.1957863,4.25,low_demand,low_supply,1.7,1.4545454545454546,11.254318815441177,11.254318815441177,3.0676878612716765,1.385408226715155,3.3129596512987014,717.6618517601203,835.0
45,19,Suburban,Silver,71,3.72,Night,Economy,121,313.9264406,2.37,low_demand,low_supply,1.125,1.7272727272727273,6.976143124444444,6.976143124444444,3.130776397515528,0.7570007241273273,3.632206750743801,139.69817122400318,42.0
91,61,Suburban,Gold,100,4.88,Night,Economy,101,372.229822,1.49,high_demand,high_supply,1.123456790123457,1.605263157894737,4.090437604395604,4.090437604395604,3.130776397515528,0.47592028647667417,5.159621295049505,80.89655644787192,-481.0
39,12,Urban,Regular,70,4.02,Morning,Premium,66,314.4680085,3.25,low_demand,low_supply,0.975,1.0909090909090908,12.094923403846153,12.094923403846153,3.0676878612716765,1.0594298204292363,4.764666795454545,580.8354891679182,1433.0
97,9,Rural,Gold,58,4.32,Evening,Premium,142,491.5779539,10.78,high_demand,low_supply,1.1975308641975309,0.8181818181818182,7.601720936597938,4.054251166185567,3.511265060240964,3.0701185513064657,4.500361549788733,228.55503621975873,-546.0
42,18,Suburban,Silver,39,3.94,Afternoon,Economy,128,527.1558944,2.33,low_demand,low_supply,1.05,1.6363636363636365,12.551330819047617,12.551330819047617,3.130776397515528,0.7442243405977522,4.5302459675,947.1132272886022,1745.0
27,15,Urban,Gold,11,3.77,Evening,Economy,111,432.8493969,1.8,low_demand,low_supply,0.675,1.3636363636363635,16.031459144444444,24.047188716666668,3.0676878612716765,0.5867611313146539,5.0694073510810815,2129.5746610735564,2941.0
67,48,Rural,Regular,94,4.3,Evening,Premium,168,544.6027808,1.4,low_demand,high_supply,1.675,1.263157894736842,12.192599570149255,6.502719770746269,3.511265060240964,0.3987166949748657,4.214188184761905,458.0855884662966,460.0
69,51,Urban,Regular,75,3.57,Night,Premium,136,470.1827135,1.35,low_demand,high_supply,1.725,1.3421052631578947,10.221363336956522,10.221363336956522,3.0676878612716765,0.4400708484859905,4.840116168382352,598.55159925586,830.0
69,47,Urban,Regular,65,4.22,Night,Economy,18,53.53910401,1.47,low_demand,high_supply,1.725,1.236842105263158,0.7759290436231885,1.1638935654347828,3.0676878612716765,0.4791882572403007,4.164152534111111,0.5068675673526276,-139.0
93,18,Suburban,Gold,34,3.54,Afternoon,Economy,80,352.0685727,5.17,high_demand,low_supply,1.1481481481481481,1.6363636363636365,3.7856835774193547,3.7856835774193547,3.130776397515528,1.6513475711975876,4.840942874625,74.43575094185,-167.0
84,74,Suburban,Regular,7,4.4,Afternoon,Premium,101,396.3698341,1.14,high_demand,high_supply,1.037037037037037,1.9473684210526316,7.078032751785714,4.718688501190476,3.130776397515528,0.3641269305928916,4.316899183267327,143.86921612790744,-593.0
96,48,Urban,Gold,41,4.39,Morning,Economy,130,367.7829981,2.0,high_demand,high_supply,1.1851851851851851,1.263157894736842,3.831072896875,5.7466093453125,3.0676878612716765,0.6519568125718377,2.8290999853846155,57.66782013054059,-938.0
30,13,Suburban,Gold,72,4.18,Night,Premium,113,352.9356731,2.31,low_demand,low_supply,0.75,1.1818181818181819,17.646783654999997,11.764522436666665,3.130776397515528,0.7378361488329647,4.37265435699115,806.5700090491338,2094.0
60,48,Suburban,Regular,15,4.06,Morning,Economy,78,339.1055826,1.25,low_demand,high_supply,1.5,1.263157894736842,5.651759709999999,5.651759709999999,3.130776397515528,0.3992619852992233,4.347507469230769,118.55070855431494,307.0
72,39,Urban,Regular,39,3.77,Night,Premium,115,347.8959667,1.85,low_demand,high_supply,1.8,1.0263157894736843,7.247832639583333,7.247832639583333,3.0676878612716765,0.6030600516289499,4.235255246782608,194.85286479264528,97.0
31,13,Suburban,Regular,82,4.63,Morning,Economy,108,469.2509136,2.38,low_demand,low_supply,0.775,1.1818181818181819,15.13712624516129,15.13712624516129,3.130776397515528,0.760194820009721,4.344915866666667,1176.0745814314166,2312.0
71,13,Rural,Silver,60,4.3,Night,Premium,62,213.8430201,5.46,low_demand,low_supply,1.775,1.1818181818181819,4.517810283802817,2.409498818028169,3.511265060240964,1.5549951104019764,4.828713357096774,37.679890475562345,-315.0
91,61,Rural,Silver,86,4.44,Morning,Premium,129,567.5392185,1.49,high_demand,high_supply,1.123456790123457,1.605263157894737,9.355042063186811,4.989355767032967,3.511265060240964,0.42434848250896423,4.399528825581395,293.3957117080934,-377.0
91,60,Rural,Gold,2,3.53,Evening,Premium,107,492.1790132,1.52,high_demand,high_supply,1.123456790123457,1.5789473684210527,8.112840876923077,4.326848467692307,3.511265060240964,0.4328924116869971,5.979745020186916,260.0829606178299,-310.0
32,6,Urban,Silver,13,4.75,Afternoon,Economy,53,173.8874745,5.33,low_demand,low_supply,0.8,0.5454545454545454,5.433983578125,8.150975367187499,3.0676878612716765,1.7374649055039475,3.608985319811321,84.7065613993304,250.0
23,10,Suburban,Gold,47,4.84,Evening,Economy,125,418.1068244,2.3,low_demand,low_supply,0.575,0.9090909090909091,18.178557582608697,18.178557582608697,3.130776397515528,0.7346420529505708,4.34831097376,1512.474953939654,2851.0
61,47,Suburban,Silver,100,4.58,Night,Premium,157,658.3040013,1.3,low_demand,high_supply,1.525,1.236842105263158,16.187803310655738,10.791868873770492,3.130776397515528,0.41523246471119224,5.8702267631847125,1699.524583731392,2065.0
57,40,Urban,Regular,78,3.62,Afternoon,Economy,171,764.5953414,1.42,low_demand,high_supply,1.425,1.0526315789473684,13.413953357894737,20.120930036842104,3.0676878612716765,0.46288933692600476,4.918449564561405,2555.207727806096,2195.0
89,70,Suburban,Gold,86,4.51,Afternoon,Economy,90,384.209292,1.27,high_demand,high_supply,1.0987654320987654,1.8421052631578947,4.316958337078652,4.316958337078652,3.130776397515528,0.40565017706401085,4.695891346666667,84.64535245324726,-335.0
64,45,Rural,Gold,22,3.96,Night,Premium,118,404.6018875,1.42,low_demand,high_supply,1.6,1.1842105263157894,9.48285673828125,5.05752359375,3.511265060240964,0.40441264776022096,4.8003613771186435,234.49870231848755,223.0
91,29,Urban,Regular,82,3.73,Afternoon,Premium,90,446.8170258,3.14,high_demand,low_supply,1.123456790123457,2.6363636363636362,7.36511580989011,7.36511580989011,3.0676878612716765,1.0235721957377852,5.461096982,350.7572503615802,287.0
91,53,Suburban,Gold,67,4.56,Night,Economy,50,158.1067232,1.72,high_demand,high_supply,1.123456790123457,1.394736842105263,1.7374365186813188,1.7374365186813188,3.130776397515528,0.5493844917717312,4.4269882496,5.319099296563419,-817.0
69,37,Suburban,Regular,47,4.39,Evening,Premium,60,284.2362895,1.86,low_demand,low_supply,1.725,3.3636363636363638,6.17904977173913,4.119366514492754,3.130776397515528,0.5941018341252443,6.158452939166667,112.16691605126685,512.0
71,61,Suburban,Regular,79,3.85,Afternoon,Economy,147,591.2989763,1.16,low_demand,high_supply,1.775,1.605263157894737,8.328154595774649,8.328154595774649,3.130776397515528,0.3705151223576792,4.424686217210885,456.823735644685,823.0
38,7,Rural,Silver,28,3.85,Evening,Economy,12,36.00027803,5.43,low_demand,low_supply,0.95,0.6363636363636364,0.9473757376315789,0.7579005901052631,3.511265060240964,1.5464511812239434,3.9000301199166665,0.3072161581719053,-997.0
100,32,Suburban,Regular,67,3.94,Evening,Premium,162,581.1370846,3.12,high_demand,low_supply,1.2345679012345678,2.909090909090909,8.717056269,5.811370846,3.130776397515528,0.9965579153068613,4.663445740617284,363.80767120302926,-351.0
65,51,Suburban,Gold,97,4.81,Night,Premium,144,588.1367699,1.27,low_demand,high_supply,1.625,1.3421052631578947,13.572386997692309,9.048257998461539,3.130776397515528,0.40565017706401085,5.717996374027777,1039.6925139650625,1493.0
73,38,Urban,Regular,91,4.23,Evening,Premium,86,400.267333,1.92,low_demand,low_supply,1.825,3.4545454545454546,8.224671226027397,8.224671226027397,3.0676878612716765,0.6258785400689642,6.050552708139535,412.4238654558662,1217.0
56,25,Suburban,Regular,87,3.73,Evening,Premium,172,575.4102708,2.24,low_demand,low_supply,1.4,2.272727272727273,15.412775110714287,10.275183407142858,3.130776397515528,0.7154774776562082,4.349031116511628,997.7047691179113,1493.0
75,55,Rural,Silver,80,4.7,Morning,Economy,69,190.9788527,1.36,low_demand,high_supply,1.875,1.4473684210526316,2.546384702666667,2.0371077621333336,3.511265060240964,0.3873247894041553,2.76780945942029,6.902731631008772,-555.0
97,21,Urban,Regular,43,3.79,Afternoon,Premium,106,398.1593839,4.62,high_demand,low_supply,1.1975308641975309,1.9090909090909092,6.157103874742269,6.157103874742269,3.0676878612716765,1.506020237040945,4.131842663113208,209.0653751293342,-380.0
94,71,Rural,Regular,48,4.73,Night,Premium,169,770.8733245,1.32,high_demand,high_supply,1.1604938271604939,1.868421052631579,12.30117007180851,6.560624038297873,3.511265060240964,0.37593288383344486,6.385932865680473,1000.1391763961146,489.0
53,22,Urban,Silver,28,4.99,Afternoon,Premium,64,211.082023,2.41,low_demand,low_supply,1.325,2.0,5.974019518867924,5.974019518867924,3.0676878612716765,0.7856079591490644,3.6279722703125,68.80341279036452,-88.0
81,8,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567,10.12,low_demand,low_supply,2.025,0.7272727272727273,11.452386235185184,6.107939325432099,3.511265060240964,2.8821521093897435,4.824622286312057,699.6360593646972,1384.0
47,34,Rural,Silver,87,3.53,Morning,Premium,170,739.22712,1.38,low_demand,low_supply,1.175,3.090909090909091,23.59235489361702,12.582589276595746,3.511265060240964,0.3930207421895105,4.348394823529412,2402.202828806509,3613.0
80,48,Suburban,Regular,13,4.44,Night,Economy,35,128.7410739,1.67,low_demand,high_supply,2.0,1.263157894736842,1.60926342375,1.60926342375,3.130776397515528,0.5334140123597623,5.149642956,4.322251431254795,115.0
75,55,Rural,Gold,54,4.73,Night,Premium,145,584.49173,1.36,low_demand,high_supply,1.875,1.4473684210526316,11.6898346,6.2345784533333335,3.511265060240964,0.3873247894041553,5.643368427586206,605.1927754055462,991.0
89,12,Urban,Silver,42,4.73,Afternoon,Economy,102,328.3139822,7.42,high_demand,low_supply,1.0987654320987654,1.0909090909090908,3.688921148314607,5.53338172247191,3.0676878612716765,2.4187597746415177,3.540640984509804,72.30977478954374,-352.0
