Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,adjusted_price,predicted_price_model1
31,9,Rural,Gold,18,4.42,Morning,Premium,114,461.0193486,3.44,low_demand,low_supply,0.775,0.8181818181818182,461.0193486,419.58522257873517
27,11,Suburban,Gold,88,4.5,Evening,Premium,144,581.7472844,2.45,low_demand,low_supply,0.675,1.0,581.7472844,528.6748774161188
90,75,Urban,Gold,88,4.1,Afternoon,Economy,106,472.5465909,1.2,high_demand,high_supply,1.1111111111111112,1.9736842105263157,472.5465909,400.1097285198711
54,8,Suburban,Regular,41,3.89,Morning,Economy,168,573.4835718,6.75,low_demand,low_supply,1.35,0.7272727272727273,573.4835718,605.3746849425828
23,9,Suburban,Silver,50,3.84,Evening,Premium,34,192.3850222,2.56,low_demand,low_supply,0.575,0.8181818181818182,192.3850222,137.50966251296927
94,64,Urban,Regular,62,4.87,Night,Economy,166,744.0359811,1.47,high_demand,high_supply,1.1604938271604939,1.6842105263157894,744.0359811,609.574501290918
86,20,Suburban,Silver,51,3.75,Morning,Premium,110,412.2574631,4.3,high_demand,low_supply,1.0617283950617284,1.8181818181818181,494.70895571999995,413.13447233046594
79,55,Suburban,Regular,91,4.39,Morning,Economy,48,189.560565,1.44,low_demand,high_supply,1.975,1.4473684210526316,189.560565,181.80743936517376
73,13,Urban,Regular,93,3.95,Night,Economy,90,357.0434722,5.62,low_demand,low_supply,1.825,1.1818181818181819,357.0434722,329.34239721903447
74,23,Urban,Regular,45,4.07,Morning,Premium,99,417.1740954,3.22,low_demand,low_supply,1.85,2.090909090909091,417.1740954,370.2742403947312
26,11,Urban,Gold,10,4.22,Morning,Premium,69,314.8447103,2.36,low_demand,low_supply,0.65,1.0,314.8447103,262.8663997812579
99,30,Urban,Regular,74,4.21,Morning,Premium,160,629.9546011,3.3,high_demand,low_supply,1.2222222222222223,2.727272727272727,755.94552132,598.3533710487458
80,42,Urban,Gold,85,4.22,Night,Economy,131,473.561754,1.9,low_demand,high_supply,2.0,1.105263157894737,473.561754,472.52181200216774
78,35,Rural,Regular,5,4.35,Evening,Premium,100,317.8809578,2.23,low_demand,low_supply,1.95,3.1818181818181817,317.8809578,384.04576848570844
63,6,Urban,Gold,29,4.79,Evening,Premium,24,132.4992195,10.5,low_demand,low_supply,1.575,0.5454545454545454,132.4992195,90.88931128831877
25,8,Rural,Regular,30,4.44,Night,Economy,115,430.785851,3.12,low_demand,low_supply,0.625,0.7272727272727273,430.785851,423.4680217428537
100,50,Urban,Regular,20,4.14,Evening,Economy,127,350.2265836,2.0,high_demand,high_supply,1.2345679012345678,1.3157894736842106,350.2265836,466.887690033063
46,8,Urban,Silver,32,4.81,Afternoon,Economy,112,466.4274793,5.75,low_demand,low_supply,1.15,0.7272727272727273,466.4274793,408.4249215389609
59,29,Urban,Regular,90,4.3,Night,Economy,145,651.730389,2.03,low_demand,low_supply,1.475,2.6363636363636362,651.730389,542.1081551626355
21,11,Rural,Gold,18,4.2,Morning,Premium,49,266.3480732,1.91,low_demand,low_supply,0.525,1.0,266.3480732,192.97642056783425
64,7,Rural,Silver,48,4.67,Evening,Economy,64,266.3853768,9.14,low_demand,low_supply,1.6,0.6363636363636364,266.3853768,233.47793276039275
52,22,Suburban,Gold,72,3.6,Morning,Premium,101,303.8032264,2.36,low_demand,low_supply,1.3,2.0,303.8032264,381.058138702534
100,56,Suburban,Silver,67,4.2,Evening,Economy,169,461.9661914,1.79,high_demand,high_supply,1.2345679012345678,1.4736842105263157,461.9661914,617.4590821388528
83,72,Rural,Regular,25,4.62,Night,Premium,45,201.0575406,1.15,high_demand,high_supply,1.0246913580246915,1.894736842105263,201.0575406,183.67237558087197
89,10,Rural,Silver,36,4.12,Afternoon,Premium,13,94.21444739,8.9,high_demand,low_supply,1.0987654320987654,0.9090909090909091,113.05733686800001,59.55449788984367
100,37,Rural,Silver,47,4.7,Afternoon,Economy,142,546.8574477,2.7,high_demand,low_supply,1.2345679012345678,3.3636363636363638,656.2289372399999,540.8590135933308
71,7,Urban,Gold,31,4.83,Morning,Premium,60,292.7468301,10.14,low_demand,low_supply,1.775,0.6363636363636364,292.7468301,217.82284144299385
94,26,Suburban,Regular,0,3.94,Afternoon,Premium,40,150.9060377,3.62,high_demand,low_supply,1.1604938271604939,2.3636363636363638,181.08724524000002,169.55428725342986
52,23,Urban,Regular,41,4.23,Evening,Economy,134,534.9066334,2.26,low_demand,low_supply,1.3,2.090909090909091,534.9066334,499.02803974915525
27,15,Urban,Silver,31,4.95,Afternoon,Economy,103,315.265403,1.8,low_demand,low_supply,0.675,1.3636363636363635,315.265403,386.9393639963155
88,62,Urban,Regular,62,4.82,Afternoon,Economy,162,601.2360266,1.42,high_demand,high_supply,1.0864197530864197,1.631578947368421,601.2360266,595.4742656703311
48,38,Suburban,Silver,64,4.97,Night,Premium,152,701.469573,1.26,low_demand,low_supply,1.2,3.4545454545454546,701.469573,577.5398945257183
53,35,Suburban,Regular,1,3.67,Morning,Premium,88,392.0078846,1.51,low_demand,low_supply,1.325,3.1818181818181817,392.0078846,346.72379351311827
31,12,Suburban,Gold,34,4.7,Night,Economy,105,331.8375249,2.58,low_demand,low_supply,0.775,1.0909090909090908,331.8375249,390.4288407389508
56,34,Suburban,Silver,1,4.56,Afternoon,Economy,121,307.5259291,1.65,low_demand,low_supply,1.4,3.090909090909091,307.5259291,462.2209224843753
48,35,Rural,Gold,47,4.26,Morning,Economy,26,68.271745,1.37,low_demand,low_supply,1.2,3.1818181818181817,68.271745,127.86367014094255
93,66,Suburban,Silver,22,3.91,Night,Economy,180,765.4397486,1.41,high_demand,high_supply,1.1481481481481481,1.736842105263158,765.4397486,659.8684897382005
49,18,Rural,Silver,62,4.92,Afternoon,Economy,62,168.3662892,2.72,low_demand,low_supply,1.225,1.6363636363636365,168.3662892,239.669907384875
72,33,Rural,Gold,63,4.25,Evening,Economy,132,351.773619,2.18,low_demand,low_supply,1.8,3.0,351.773619,496.96079103558975
62,11,Suburban,Gold,37,4.23,Morning,Premium,71,363.345753,5.64,low_demand,low_supply,1.55,1.0,363.345753,262.41328653355606
39,15,Suburban,Regular,53,4.6,Evening,Premium,38,201.7146763,2.6,low_demand,low_supply,0.975,1.3636363636363635,201.7146763,153.8746881576041
67,56,Urban,Gold,49,4.22,Afternoon,Premium,23,121.439999,1.2,low_demand,high_supply,1.675,1.4736842105263157,121.439999,95.91725237868464
88,15,Urban,Regular,39,4.51,Afternoon,Economy,137,598.7750233,5.87,high_demand,low_supply,1.0864197530864197,1.3636363636363635,718.53002796,504.0842915704732
29,16,Urban,Silver,75,4.11,Morning,Premium,80,371.1242881,1.81,low_demand,low_supply,0.725,1.4545454545454546,371.1242881,305.86313229592207
100,24,Urban,Silver,88,4.49,Night,Economy,56,173.6669675,4.17,high_demand,low_supply,1.2345679012345678,2.1818181818181817,208.400361,223.8398106170631
98,43,Suburban,Gold,62,4.98,Morning,Economy,130,538.518528,2.28,high_demand,high_supply,1.2098765432098766,1.131578947368421,538.518528,475.8673408349925
35,10,Rural,Gold,40,3.54,Night,Economy,75,281.962567,3.5,low_demand,low_supply,0.875,0.9090909090909091,281.962567,281.33918590156725
58,14,Rural,Gold,10,3.77,Morning,Economy,95,258.0144597,4.14,low_demand,low_supply,1.45,1.2727272727272727,258.0144597,351.1434228415768
22,7,Urban,Gold,53,4.43,Morning,Premium,98,476.2019962,3.14,low_demand,low_supply,0.55,0.6363636363636364,476.2019962,362.87756260734625
84,37,Suburban,Regular,94,3.83,Night,Economy,28,124.6455032,2.27,high_demand,low_supply,1.037037037037037,3.3636363636363638,149.57460383999998,138.16787004045693
91,14,Suburban,Silver,19,4.78,Night,Premium,19,111.1127149,6.5,high_demand,low_supply,1.123456790123457,1.2727272727272727,133.33525788,84.31662077603367
56,29,Urban,Gold,67,4.49,Afternoon,Economy,125,421.8171879,1.93,low_demand,low_supply,1.4,2.6363636363636362,421.8171879,471.79890208053325
97,21,Rural,Regular,36,3.72,Evening,Premium,23,134.0510145,4.62,high_demand,low_supply,1.1975308641975309,1.9090909090909092,160.86121740000002,104.33662153415369
57,47,Urban,Gold,26,3.8,Morning,Economy,30,132.4032477,1.21,low_demand,high_supply,1.425,1.236842105263158,132.4032477,120.44010716131288
94,27,Suburban,Silver,100,3.6,Night,Premium,172,547.9814624,3.48,high_demand,low_supply,1.1604938271604939,2.4545454545454546,657.57775488,638.6680995313951
84,6,Suburban,Gold,24,3.74,Morning,Economy,68,281.9682458,14.0,high_demand,low_supply,1.037037037037037,0.5454545454545454,338.36189496,251.4643480893279
40,11,Rural,Silver,1,4.24,Night,Premium,35,182.4663214,3.64,low_demand,low_supply,1.0,1.0,182.4663214,139.33660409580403
65,36,Suburban,Silver,20,4.39,Night,Premium,87,313.7742266,1.81,low_demand,low_supply,1.625,3.272727272727273,313.7742266,341.5831727429642
35,22,Urban,Silver,28,4.88,Afternoon,Premium,116,422.886661,1.59,low_demand,low_supply,0.875,2.0,422.886661,437.8255895001417
40,30,Urban,Regular,67,4.03,Evening,Premium,143,529.6967147,1.33,low_demand,low_supply,1.0,2.727272727272727,529.6967147,539.9193711627429
61,45,Urban,Silver,6,4.99,Evening,Economy,10,25.99344945,1.36,low_demand,high_supply,1.525,1.1842105263157894,25.99344945,48.12964622315654
50,14,Urban,Gold,98,3.52,Night,Premium,109,351.5699575,3.57,low_demand,low_supply,1.25,1.2727272727272727,351.5699575,402.47723303587503
98,25,Suburban,Silver,30,4.76,Afternoon,Economy,60,154.6871597,3.92,high_demand,low_supply,1.2098765432098766,2.272727272727273,185.62459163999998,239.15642285429914
54,37,Suburban,Regular,41,4.69,Afternoon,Premium,16,106.5920823,1.46,low_demand,low_supply,1.35,3.3636363636363638,106.5920823,92.98062786469329
37,13,Rural,Regular,31,4.66,Afternoon,Economy,35,132.1665679,2.85,low_demand,low_supply,0.925,1.1818181818181819,132.1665679,141.80937617116825
78,41,Urban,Silver,12,4.99,Afternoon,Economy,22,76.22496122,1.9,low_demand,high_supply,1.95,1.0789473684210527,76.22496122,86.06121803910249
84,21,Rural,Gold,88,3.5,Afternoon,Economy,146,598.94004,4.0,high_demand,low_supply,1.037037037037037,1.9090909090909092,718.728048,541.9521467838939
44,32,Suburban,Silver,51,4.2,Afternoon,Premium,168,563.1508996,1.38,low_demand,low_supply,1.1,2.909090909090909,563.1508996,629.5973895541322
25,11,Urban,Silver,92,3.91,Night,Economy,115,310.1546163,2.27,low_demand,low_supply,0.625,1.0,310.1546163,426.2338136513732
38,13,Urban,Gold,38,4.46,Evening,Premium,28,145.1375686,2.92,low_demand,low_supply,0.95,1.1818181818181819,145.1375686,116.77138187703697
85,25,Urban,Silver,21,4.03,Morning,Economy,73,323.5576858,3.4,high_demand,low_supply,1.0493827160493827,2.272727272727273,388.26922296,286.61204673587923
31,13,Suburban,Gold,87,4.04,Evening,Economy,11,31.56567616,2.38,low_demand,low_supply,0.775,1.1818181818181819,31.56567616,57.94140111505986
67,6,Rural,Regular,25,4.45,Evening,Premium,31,144.4626376,11.17,low_demand,low_supply,1.675,0.5454545454545454,144.4626376,114.87912091075368
77,11,Rural,Silver,70,3.82,Night,Premium,63,252.4930471,7.0,low_demand,low_supply,1.925,1.0,252.4930471,230.893466964419
32,11,Suburban,Silver,30,3.53,Afternoon,Premium,32,146.5127744,2.91,low_demand,low_supply,0.8,1.0,146.5127744,130.37297498775024
71,30,Rural,Regular,60,4.83,Evening,Premium,156,501.80135,2.37,low_demand,low_supply,1.775,2.727272727272727,501.80135,579.5304327235534
65,38,Urban,Regular,13,4.77,Morning,Premium,132,610.7325515,1.71,low_demand,low_supply,1.625,3.4545454545454546,610.7325515,503.03790275683065
64,29,Urban,Silver,66,3.79,Night,Premium,37,194.2623994,2.21,low_demand,low_supply,1.6,2.6363636363636362,194.2623994,157.993885511291
48,38,Urban,Silver,45,4.17,Afternoon,Economy,87,318.210126,1.26,low_demand,low_supply,1.2,3.4545454545454546,318.210126,346.99086189907825
76,42,Rural,Gold,95,3.93,Morning,Economy,180,512.6251102,1.81,low_demand,high_supply,1.9,1.105263157894737,512.6251102,647.1588612580688
76,53,Urban,Regular,77,3.67,Afternoon,Premium,179,555.8919188,1.43,low_demand,high_supply,1.9,1.394736842105263,555.8919188,646.5475743000486
71,14,Suburban,Silver,8,4.44,Night,Economy,76,242.1588608,5.07,low_demand,low_supply,1.775,1.2727272727272727,242.1588608,281.02688700430224
76,9,Urban,Silver,64,4.16,Evening,Economy,10,41.40499128,8.44,low_demand,low_supply,1.9,0.8181818181818182,41.40499128,41.2731083308438
51,14,Rural,Gold,16,3.51,Night,Premium,30,180.8865537,3.64,low_demand,low_supply,1.275,1.2727272727272727,180.8865537,122.06184875531163
88,38,Rural,Gold,29,3.73,Evening,Premium,167,537.8971059,2.32,high_demand,low_supply,1.0864197530864197,3.4545454545454546,645.47652708,631.6959420301367
60,24,Rural,Gold,5,3.79,Afternoon,Premium,154,556.6629286,2.5,low_demand,low_supply,1.5,2.1818181818181817,556.6629286,569.2110387957343
73,55,Rural,Regular,55,4.2,Afternoon,Economy,52,158.5563431,1.33,low_demand,high_supply,1.825,1.4473684210526316,158.5563431,197.25289374823342
23,10,Urban,Silver,80,3.88,Afternoon,Economy,22,59.4454065,2.3,low_demand,low_supply,0.575,0.9090909090909091,59.4454065,95.86869481807047
74,27,Suburban,Silver,51,3.75,Morning,Premium,111,334.1449975,2.74,low_demand,low_supply,1.85,2.4545454545454546,334.1449975,416.524861270496
49,6,Suburban,Gold,18,4.41,Night,Premium,148,443.7750198,8.17,low_demand,low_supply,1.225,0.5454545454545454,443.7750198,533.6408444568127
31,8,Rural,Gold,7,3.57,Night,Economy,35,145.2420374,3.88,low_demand,low_supply,0.775,0.7272727272727273,145.2420374,138.45754459633793
57,46,Rural,Regular,42,4.39,Morning,Economy,56,210.6317666,1.24,low_demand,high_supply,1.425,1.2105263157894737,210.6317666,212.3928455541293
64,19,Suburban,Regular,35,4.02,Afternoon,Economy,39,152.2291926,3.37,low_demand,low_supply,1.6,1.7272727272727273,152.2291926,155.86839553807107
86,76,Suburban,Regular,84,4.99,Night,Economy,149,612.4467268,1.13,high_demand,high_supply,1.0617283950617284,2.0,612.4467268,553.3077531787964
54,28,Suburban,Regular,73,3.56,Morning,Premium,51,250.2858824,1.93,low_demand,low_supply,1.35,2.5454545454545454,250.2858824,208.82503893809456
85,37,Rural,Gold,10,3.76,Night,Premium,61,309.0825447,2.3,high_demand,low_supply,1.0493827160493827,3.3636363636363638,370.89905364000003,255.11231603888558
58,15,Rural,Regular,14,4.76,Night,Premium,12,94.1609177,3.87,low_demand,low_supply,1.45,1.3636363636363635,94.1609177,57.67197335450188
96,27,Rural,Gold,21,4.37,Night,Premium,57,243.9373065,3.56,high_demand,low_supply,1.1851851851851851,2.4545454545454546,292.7247678,230.56660836791627
58,31,Suburban,Silver,32,4.87,Evening,Premium,85,331.1930539,1.87,low_demand,low_supply,1.45,2.8181818181818183,331.1930539,331.3471617139611
77,45,Suburban,Silver,88,4.16,Morning,Economy,151,595.2312212,1.71,low_demand,high_supply,1.925,1.1842105263157894,595.2312212,544.8895106638244
93,73,Rural,Regular,78,3.81,Night,Premium,106,465.9626816,1.27,high_demand,high_supply,1.1481481481481481,1.9210526315789473,465.9626816,399.26540596813373
44,11,Rural,Regular,56,3.83,Afternoon,Premium,18,104.7520101,4.0,low_demand,low_supply,1.1,1.0,104.7520101,78.20061705609493
20,10,Rural,Regular,54,4.12,Morning,Premium,168,784.055126,2.0,low_demand,low_supply,0.5,0.9090909090909091,784.055126,614.3462019824644
70,40,Suburban,Regular,9,3.77,Evening,Economy,130,382.9299379,1.75,low_demand,high_supply,1.75,1.0526315789473684,382.9299379,470.53752383562517
42,12,Rural,Gold,92,4.5,Afternoon,Economy,123,319.2967131,3.5,low_demand,low_supply,1.05,1.0909090909090908,319.2967131,451.96718195782677
87,33,Rural,Regular,53,4.15,Evening,Economy,143,640.1373391,2.64,high_demand,low_supply,1.0740740740740742,3.0,768.1648069199999,542.0640165991462
70,43,Suburban,Gold,47,4.31,Morning,Economy,57,243.4933854,1.63,low_demand,high_supply,1.75,1.131578947368421,243.4933854,212.41384962845592
61,15,Urban,Gold,29,4.49,Afternoon,Economy,32,135.0058741,4.07,low_demand,low_supply,1.525,1.3636363636363635,135.0058741,127.98122643660409
71,36,Suburban,Silver,69,4.37,Morning,Economy,110,392.9639433,1.97,low_demand,low_supply,1.775,3.272727272727273,392.9639433,421.9042396048166
81,33,Suburban,Regular,41,4.93,Afternoon,Premium,162,617.2885001,2.45,low_demand,low_supply,2.025,3.0,617.2885001,601.4813044542163
87,64,Rural,Silver,69,4.55,Evening,Premium,65,310.7883995,1.36,high_demand,high_supply,1.0740740740740742,1.6842105263157894,310.7883995,252.06144455519754
85,65,Suburban,Regular,73,4.65,Afternoon,Premium,165,770.0708908,1.31,high_demand,high_supply,1.0493827160493827,1.7105263157894737,770.0708908,607.2261874626761
91,65,Urban,Regular,40,3.58,Evening,Economy,141,373.5047076,1.4,high_demand,high_supply,1.123456790123457,1.7105263157894737,373.5047076,521.4792443284157
83,57,Rural,Silver,80,4.6,Night,Premium,172,814.4195559,1.46,high_demand,high_supply,1.0246913580246915,1.5,814.4195559,630.12659638379
64,10,Suburban,Gold,75,3.61,Morning,Premium,155,473.3466933,6.4,low_demand,low_supply,1.6,0.9090909090909091,473.3466933,559.0123703462084
69,22,Rural,Silver,25,4.41,Night,Premium,74,266.7677789,3.14,low_demand,low_supply,1.725,2.0,266.7677789,281.7277895738543
37,12,Rural,Silver,15,3.73,Evening,Economy,142,369.3616589,3.08,low_demand,low_supply,0.925,1.0909090909090908,369.3616589,520.4066223203872
93,28,Urban,Silver,63,3.9,Evening,Economy,38,111.7239412,3.32,high_demand,low_supply,1.1481481481481481,2.5454545454545454,134.06872944,164.40785654928365
66,49,Rural,Gold,42,4.56,Afternoon,Economy,124,429.9483561,1.35,low_demand,high_supply,1.65,1.2894736842105263,429.9483561,452.49649432800277
47,36,Rural,Silver,100,4.2,Morning,Economy,103,414.7783003,1.31,low_demand,low_supply,1.175,3.272727272727273,414.7783003,402.10716866916715
71,30,Rural,Regular,45,4.16,Evening,Premium,53,227.18257,2.37,low_demand,low_supply,1.775,2.727272727272727,227.18257,214.19888871518532
58,19,Urban,Silver,47,3.97,Evening,Economy,77,247.4420018,3.05,low_demand,low_supply,1.45,1.7272727272727273,247.4420018,291.90872852583476
100,18,Suburban,Silver,50,4.89,Morning,Premium,51,213.8232969,5.56,high_demand,low_supply,1.2345679012345678,1.6363636363636365,256.58795628,200.57368582874395
94,28,Urban,Regular,59,4.45,Night,Economy,173,652.587891,3.36,high_demand,low_supply,1.1604938271604939,2.5454545454545454,783.1054692,643.1369383618244
49,6,Rural,Silver,23,4.65,Night,Premium,69,289.6463054,8.17,low_demand,low_supply,1.225,0.5454545454545454,289.6463054,253.43509711058866
42,7,Rural,Gold,90,3.67,Evening,Economy,32,123.7624693,6.0,low_demand,low_supply,1.05,0.6363636363636364,123.7624693,124.58888309966471
79,63,Urban,Gold,56,4.66,Evening,Premium,70,292.5906289,1.25,low_demand,high_supply,1.975,1.6578947368421053,292.5906289,261.97441690152266
59,5,Rural,Gold,17,4.97,Evening,Premium,143,440.9395108,11.8,low_demand,low_supply,1.475,0.45454545454545453,440.9395108,512.8880035059668
54,7,Urban,Regular,91,3.75,Night,Economy,97,298.3226184,7.71,low_demand,low_supply,1.35,0.6363636363636364,298.3226184,352.6222725142335
60,6,Rural,Silver,65,4.76,Morning,Economy,168,629.2044296,10.0,low_demand,low_supply,1.5,0.5454545454545454,629.2044296,602.2730020642008
26,13,Suburban,Silver,4,3.63,Night,Premium,123,441.9961924,2.0,low_demand,low_supply,0.65,1.1818181818181819,441.9961924,456.24330354342834
90,10,Rural,Silver,59,4.44,Morning,Premium,147,691.5012906,9.0,high_demand,low_supply,1.1111111111111112,0.9090909090909091,829.8015487199999,534.7366715081284
34,12,Suburban,Silver,38,4.18,Afternoon,Economy,24,106.9485906,2.83,low_demand,low_supply,0.85,1.0909090909090908,106.9485906,102.50036620119685
80,34,Suburban,Silver,84,3.8,Night,Economy,174,561.438522,2.35,low_demand,low_supply,2.0,3.090909090909091,561.438522,645.1757703558009
21,7,Rural,Regular,58,4.31,Morning,Premium,75,328.4583569,3.0,low_demand,low_supply,0.525,0.6363636363636364,328.4583569,281.5083110737975
97,71,Suburban,Silver,52,4.32,Evening,Economy,36,133.3873831,1.37,high_demand,high_supply,1.1975308641975309,1.868421052631579,133.3873831,150.03398540645685
64,7,Suburban,Regular,92,4.58,Evening,Premium,16,114.6992021,9.14,low_demand,low_supply,1.6,0.6363636363636364,114.6992021,63.22633943610469
47,34,Rural,Gold,16,4.38,Evening,Premium,46,237.143389,1.38,low_demand,low_supply,1.175,3.090909090909091,237.143389,198.08954032422866
44,28,Rural,Gold,30,3.93,Evening,Premium,42,157.1065717,1.57,low_demand,low_supply,1.1,2.5454545454545454,157.1065717,178.99923453318328
21,9,Suburban,Gold,13,4.01,Evening,Economy,127,431.2515977,2.33,low_demand,low_supply,0.525,0.8181818181818182,431.2515977,467.79139844745595
57,37,Urban,Gold,59,3.92,Evening,Economy,159,585.8075882,1.54,low_demand,low_supply,1.425,3.3636363636363638,585.8075882,599.5595888402837
62,5,Rural,Silver,51,4.4,Afternoon,Economy,160,647.2043749,12.4,low_demand,low_supply,1.55,0.45454545454545453,647.2043749,572.5565320053009
25,6,Urban,Gold,60,3.91,Evening,Premium,145,559.5788398,4.17,low_demand,low_supply,0.625,0.5454545454545454,559.5788398,528.0314062981873
92,33,Suburban,Silver,70,3.69,Evening,Premium,46,173.1505323,2.79,high_demand,low_supply,1.1358024691358024,3.0,207.78063876000002,197.49629969621705
38,7,Rural,Gold,46,3.79,Night,Economy,78,198.1704675,5.43,low_demand,low_supply,0.95,0.6363636363636364,198.1704675,288.58520777279784
99,31,Urban,Silver,0,3.54,Morning,Economy,50,192.7088692,3.19,high_demand,low_supply,1.2222222222222223,2.8181818181818183,231.25064304,209.1154003167589
35,7,Rural,Regular,65,4.19,Night,Economy,65,165.0758242,5.0,low_demand,low_supply,0.875,0.6363636363636364,165.0758242,243.10431205048766
30,13,Urban,Gold,53,3.68,Night,Premium,124,379.4680329,2.31,low_demand,low_supply,0.75,1.1818181818181819,379.4680329,458.95166400032724
28,6,Urban,Gold,53,4.48,Night,Premium,148,461.1095538,4.67,low_demand,low_supply,0.7,0.5454545454545454,461.1095538,538.0432200779375
59,47,Rural,Silver,73,3.54,Night,Economy,75,234.5672446,1.26,low_demand,high_supply,1.475,1.236842105263158,234.5672446,279.6317020341544
24,13,Urban,Silver,50,4.26,Night,Premium,141,540.0620307,1.85,low_demand,low_supply,0.6,1.1818181818181819,540.0620307,520.5069249087148
21,6,Suburban,Regular,15,3.81,Evening,Premium,80,318.8415033,3.5,low_demand,low_supply,0.525,0.5454545454545454,318.8415033,298.32092140890427
84,54,Suburban,Silver,59,4.98,Afternoon,Premium,43,196.3151415,1.56,high_demand,high_supply,1.037037037037037,1.4210526315789473,196.3151415,171.67129093922762
100,50,Urban,Silver,83,4.91,Morning,Premium,173,622.4914304,2.0,high_demand,high_supply,1.2345679012345678,1.3157894736842106,622.4914304,630.045466968839
30,11,Urban,Silver,99,4.96,Evening,Economy,83,349.6745279,2.73,low_demand,low_supply,0.75,1.0,349.6745279,311.68456676348484
45,35,Rural,Regular,0,4.58,Afternoon,Premium,41,206.1473319,1.29,low_demand,low_supply,1.125,3.1818181818181817,206.1473319,181.69620385780038
53,35,Urban,Gold,35,3.92,Afternoon,Premium,166,635.9330545,1.51,low_demand,low_supply,1.325,3.1818181818181817,635.9330545,623.3826326650864
65,41,Rural,Gold,51,3.57,Night,Premium,48,251.1121418,1.59,low_demand,high_supply,1.625,1.0789473684210527,251.1121418,181.00611123616906
93,6,Rural,Silver,85,4.47,Night,Economy,107,324.0987674,15.5,high_demand,low_supply,1.1481481481481481,0.5454545454545454,388.91852087999996,388.8620479571374
28,5,Rural,Regular,69,4.49,Morning,Premium,132,425.4887348,5.6,low_demand,low_supply,0.7,0.45454545454545453,425.4887348,480.3707583336683
38,8,Urban,Silver,78,3.57,Night,Economy,114,470.2690237,4.75,low_demand,low_supply,0.95,0.7272727272727273,470.2690237,417.1958334021871
25,6,Urban,Regular,69,4.45,Evening,Premium,94,398.051726,4.17,low_demand,low_supply,0.625,0.5454545454545454,398.051726,347.1390883911312
76,23,Rural,Regular,64,3.57,Night,Premium,115,564.931725,3.3,low_demand,low_supply,1.9,2.090909090909091,564.931725,426.60549763414866
22,7,Suburban,Gold,73,4.91,Morning,Premium,73,238.3189915,3.14,low_demand,low_supply,0.55,0.6363636363636364,238.3189915,274.2048577509462
40,5,Rural,Silver,17,4.55,Afternoon,Economy,72,184.9552256,8.0,low_demand,low_supply,1.0,0.45454545454545453,184.9552256,265.0406234662369
89,16,Suburban,Regular,27,4.86,Afternoon,Economy,161,624.305616,5.56,high_demand,low_supply,1.0987654320987654,1.4545454545454546,749.1667391999999,590.028494456771
31,21,Suburban,Silver,77,4.83,Afternoon,Economy,107,389.3845083,1.48,low_demand,low_supply,0.775,1.9090909090909092,389.3845083,405.82003285302153
92,45,Rural,Silver,59,4.23,Morning,Premium,121,574.8939389,2.04,high_demand,high_supply,1.1358024691358024,1.1842105263157894,574.8939389,445.1000628744841
58,32,Urban,Gold,92,4.59,Afternoon,Premium,111,517.944462,1.81,low_demand,low_supply,1.45,2.909090909090909,517.944462,424.48870540079037
58,20,Rural,Silver,42,3.51,Evening,Economy,125,527.1792012,2.9,low_demand,low_supply,1.45,1.8181818181818181,527.1792012,463.082252486296
36,7,Suburban,Regular,26,4.35,Morning,Economy,59,201.4968308,5.14,low_demand,low_supply,0.9,0.6363636363636364,201.4968308,221.61322595061236
66,40,Rural,Regular,93,4.86,Evening,Economy,153,627.016751,1.65,low_demand,high_supply,1.65,1.0526315789473684,627.016751,552.9549600408703
76,54,Urban,Regular,58,4.05,Evening,Economy,74,218.6251779,1.41,low_demand,high_supply,1.9,1.4210526315789473,218.6251779,274.389088561008
55,23,Urban,Gold,46,4.58,Afternoon,Premium,150,654.6765363,2.39,low_demand,low_supply,1.375,2.090909090909091,654.6765363,555.1496600542334
21,8,Urban,Regular,57,4.78,Night,Premium,84,293.5602166,2.62,low_demand,low_supply,0.525,0.7272727272727273,293.5602166,314.3524154582747
61,45,Rural,Gold,42,4.25,Afternoon,Economy,102,421.985262,1.36,low_demand,high_supply,1.525,1.1842105263157894,421.985262,374.44520009470864
72,62,Suburban,Regular,48,3.82,Evening,Economy,126,553.7408049,1.16,low_demand,high_supply,1.8,1.631578947368421,553.7408049,461.80185966239407
65,18,Rural,Gold,65,4.01,Morning,Economy,111,330.62431,3.61,low_demand,low_supply,1.625,1.6363636363636365,330.62431,410.1142179539907
20,8,Rural,Silver,27,4.99,Morning,Economy,83,261.4451503,2.5,low_demand,low_supply,0.5,0.7272727272727273,261.4451503,311.015144198358
22,7,Suburban,Silver,16,4.1,Night,Economy,147,520.0637873,3.14,low_demand,low_supply,0.55,0.6363636363636364,520.0637873,536.6760641258903
72,49,Suburban,Gold,15,4.34,Night,Premium,19,117.6332781,1.47,low_demand,high_supply,1.8,1.2894736842105263,117.6332781,78.813312325087
42,30,Urban,Regular,26,4.79,Afternoon,Economy,138,493.0149509,1.4,low_demand,low_supply,1.05,2.727272727272727,493.0149509,521.7655563227843
